ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93276,4,2024,Elec- Agricultural,Y,0,0,
93276,5,2024,Elec- Agricultural,Y,0,0,
93276,6,2024,Elec- Agricultural,Y,0,0,
93277,4,2024,Elec- Agricultural,Y,0,0,
93277,5,2024,Elec- Agricultural,Y,0,0,
93277,6,2024,Elec- Agricultural,Y,0,0,
93280,4,2024,Elec- Agricultural,Y,379,"21,059,105","55,565"
93280,5,2024,Elec- Agricultural,Y,532,"43,739,548","82,217"
93280,6,2024,Elec- Agricultural,Y,531,"51,216,257","96,452"
93286,4,2024,Elec- Agricultural,Y,0,0,
93286,5,2024,Elec- Agricultural,Y,0,0,
93286,6,2024,Elec- Agricultural,Y,0,0,
93291,4,2024,Elec- Agricultural,Y,0,0,
93291,5,2024,Elec- Agricultural,Y,0,0,
93291,6,2024,Elec- Agricultural,Y,0,0,
93292,4,2024,Elec- Agricultural,Y,0,0,
93292,5,2024,Elec- Agricultural,Y,0,0,
93292,6,2024,Elec- Agricultural,Y,0,0,
93301,4,2024,Elec- Agricultural,Y,0,0,
93301,5,2024,Elec- Agricultural,Y,0,0,
93301,6,2024,Elec- Agricultural,Y,0,0,
93304,4,2024,Elec- Agricultural,Y,0,0,
93304,5,2024,Elec- Agricultural,Y,165,"4,923,966","29,842"
93304,6,2024,Elec- Agricultural,Y,165,"5,782,334","35,044"
93305,4,2024,Elec- Agricultural,Y,0,0,
93305,5,2024,Elec- Agricultural,Y,0,0,
93305,6,2024,Elec- Agricultural,Y,0,0,
93306,4,2024,Elec- Agricultural,Y,0,0,
93306,5,2024,Elec- Agricultural,Y,37,"941,600","25,449"
93306,6,2024,Elec- Agricultural,Y,0,0,
93307,4,2024,Elec- Agricultural,Y,"1,452","30,821,603","21,227"
93307,5,2024,Elec- Agricultural,Y,528,"28,877,722","54,693"
93307,6,2024,Elec- Agricultural,Y,565,"31,212,530","55,243"
93308,4,2024,Elec- Agricultural,Y,190,"2,751,176","14,480"
93308,5,2024,Elec- Agricultural,Y,0,0,
93308,6,2024,Elec- Agricultural,Y,0,0,
93309,4,2024,Elec- Agricultural,Y,0,0,
93309,5,2024,Elec- Agricultural,Y,0,0,
93309,6,2024,Elec- Agricultural,Y,0,0,
93311,4,2024,Elec- Agricultural,Y,0,0,
93311,5,2024,Elec- Agricultural,Y,0,0,
93311,6,2024,Elec- Agricultural,Y,188,"17,036,325","90,619"
93312,4,2024,Elec- Agricultural,Y,0,0,
93312,5,2024,Elec- Agricultural,Y,0,0,
93312,6,2024,Elec- Agricultural,Y,0,0,
93313,4,2024,Elec- Agricultural,Y,0,0,
93313,5,2024,Elec- Agricultural,Y,191,"4,502,640","23,574"
93313,6,2024,Elec- Agricultural,Y,191,"4,436,482","23,228"
93314,4,2024,Elec- Agricultural,Y,0,0,
93314,5,2024,Elec- Agricultural,Y,0,0,
93314,6,2024,Elec- Agricultural,Y,0,0,
93401,4,2024,Elec- Agricultural,Y,0,0,
93401,5,2024,Elec- Agricultural,Y,0,0,
93401,6,2024,Elec- Agricultural,Y,0,0,
93402,4,2024,Elec- Agricultural,Y,0,0,
93402,5,2024,Elec- Agricultural,Y,0,0,
93402,6,2024,Elec- Agricultural,Y,0,0,
93405,4,2024,Elec- Agricultural,Y,0,0,
93405,5,2024,Elec- Agricultural,Y,0,0,
93405,6,2024,Elec- Agricultural,Y,0,0,
93420,4,2024,Elec- Agricultural,Y,"1,959","15,644,386","7,986"
93420,5,2024,Elec- Agricultural,Y,"1,248","36,788,435","29,478"
93420,6,2024,Elec- Agricultural,Y,"1,250","47,504,577","38,004"
93422,4,2024,Elec- Agricultural,Y,0,0,
93422,5,2024,Elec- Agricultural,Y,0,0,
93422,6,2024,Elec- Agricultural,Y,0,0,
93426,4,2024,Elec- Agricultural,Y,0,0,
93426,5,2024,Elec- Agricultural,Y,0,0,
93426,6,2024,Elec- Agricultural,Y,0,0,
93427,4,2024,Elec- Agricultural,Y,0,0,
93427,5,2024,Elec- Agricultural,Y,0,0,
93427,6,2024,Elec- Agricultural,Y,0,0,
93428,4,2024,Elec- Agricultural,Y,0,0,
93428,5,2024,Elec- Agricultural,Y,0,0,
93428,6,2024,Elec- Agricultural,Y,0,0,
93430,4,2024,Elec- Agricultural,Y,0,0,
93430,5,2024,Elec- Agricultural,Y,0,0,
93430,6,2024,Elec- Agricultural,Y,119,"164,006","1,378"
93432,4,2024,Elec- Agricultural,Y,0,0,
93432,5,2024,Elec- Agricultural,Y,0,0,
93432,6,2024,Elec- Agricultural,Y,0,0,
93433,4,2024,Elec- Agricultural,Y,0,0,
93433,5,2024,Elec- Agricultural,Y,0,0,
93433,6,2024,Elec- Agricultural,Y,0,0,
93434,4,2024,Elec- Agricultural,Y,0,0,
93434,5,2024,Elec- Agricultural,Y,0,0,
93434,6,2024,Elec- Agricultural,Y,0,0,
93435,4,2024,Elec- Agricultural,Y,0,0,
93435,5,2024,Elec- Agricultural,Y,0,0,
93435,6,2024,Elec- Agricultural,Y,0,0,
93436,4,2024,Elec- Agricultural,Y,0,0,
93436,5,2024,Elec- Agricultural,Y,0,0,
93436,6,2024,Elec- Agricultural,Y,0,0,
93437,4,2024,Elec- Agricultural,Y,0,0,
93437,5,2024,Elec- Agricultural,Y,0,0,
93437,6,2024,Elec- Agricultural,Y,0,0,
93440,4,2024,Elec- Agricultural,N,58,"200,575","3,458"
93441,4,2024,Elec- Agricultural,Y,0,0,
93441,5,2024,Elec- Agricultural,Y,0,0,
93441,6,2024,Elec- Agricultural,Y,0,0,
93442,4,2024,Elec- Agricultural,Y,0,0,
93442,5,2024,Elec- Agricultural,Y,0,0,
93442,6,2024,Elec- Agricultural,Y,0,0,
93444,4,2024,Elec- Agricultural,Y,0,0,
93444,5,2024,Elec- Agricultural,Y,0,0,
93444,6,2024,Elec- Agricultural,Y,0,0,
93445,4,2024,Elec- Agricultural,Y,0,0,
93445,5,2024,Elec- Agricultural,Y,0,0,
93445,6,2024,Elec- Agricultural,Y,0,0,
93446,4,2024,Elec- Agricultural,Y,0,0,
93446,5,2024,Elec- Agricultural,Y,474,"1,562,037","3,295"
93446,6,2024,Elec- Agricultural,Y,513,"2,726,458","5,315"
93449,4,2024,Elec- Agricultural,Y,0,0,
93449,5,2024,Elec- Agricultural,Y,0,0,
93449,6,2024,Elec- Agricultural,Y,0,0,
93450,4,2024,Elec- Agricultural,Y,0,0,
93450,5,2024,Elec- Agricultural,Y,0,0,
93450,6,2024,Elec- Agricultural,Y,0,0,
93451,4,2024,Elec- Agricultural,Y,0,0,
93451,5,2024,Elec- Agricultural,N,118,"520,261","4,409"
93451,6,2024,Elec- Agricultural,N,118,"949,325","8,045"
93452,4,2024,Elec- Agricultural,Y,0,0,
93452,5,2024,Elec- Agricultural,Y,0,0,
93452,6,2024,Elec- Agricultural,Y,0,0,
93453,4,2024,Elec- Agricultural,Y,0,0,
93453,5,2024,Elec- Agricultural,Y,0,0,
93453,6,2024,Elec- Agricultural,Y,0,0,
93454,4,2024,Elec- Agricultural,Y,0,0,
93454,5,2024,Elec- Agricultural,Y,0,0,
93454,6,2024,Elec- Agricultural,Y,0,0,
93455,4,2024,Elec- Agricultural,Y,0,0,
93455,5,2024,Elec- Agricultural,Y,0,0,
93455,6,2024,Elec- Agricultural,Y,0,0,
93458,4,2024,Elec- Agricultural,Y,0,0,
93458,5,2024,Elec- Agricultural,Y,0,0,
93458,6,2024,Elec- Agricultural,Y,0,0,
93460,4,2024,Elec- Agricultural,Y,0,0,
93460,5,2024,Elec- Agricultural,Y,530,"2,710,148","5,113"
93460,6,2024,Elec- Agricultural,Y,529,"3,239,799","6,124"
93461,4,2024,Elec- Agricultural,Y,0,0,
93461,5,2024,Elec- Agricultural,Y,0,0,
93461,6,2024,Elec- Agricultural,Y,0,0,
93463,4,2024,Elec- Agricultural,Y,0,0,
93463,5,2024,Elec- Agricultural,Y,0,0,
93463,6,2024,Elec- Agricultural,Y,0,0,
93465,4,2024,Elec- Agricultural,Y,0,0,
93465,5,2024,Elec- Agricultural,Y,244,"332,789","1,364"
93465,6,2024,Elec- Agricultural,N,126,"263,148","2,088"
93601,4,2024,Elec- Agricultural,Y,0,0,
93601,5,2024,Elec- Agricultural,Y,0,0,
93601,6,2024,Elec- Agricultural,Y,0,0,
93602,4,2024,Elec- Agricultural,Y,0,0,
93602,5,2024,Elec- Agricultural,Y,0,0,
93602,6,2024,Elec- Agricultural,Y,0,0,
93603,4,2024,Elec- Agricultural,Y,0,0,
93603,5,2024,Elec- Agricultural,Y,0,0,
93603,6,2024,Elec- Agricultural,Y,0,0,
93607,4,2024,Elec- Agricultural,N,23,"710,734","30,901"
93608,4,2024,Elec- Agricultural,Y,269,"6,012,032","22,350"
93608,5,2024,Elec- Agricultural,Y,0,0,
93608,6,2024,Elec- Agricultural,Y,267,"12,963,239","48,551"
93609,4,2024,Elec- Agricultural,N,218,"2,651,525","12,163"
93609,5,2024,Elec- Agricultural,N,218,"6,147,969","28,202"
93609,6,2024,Elec- Agricultural,N,219,"8,530,692","38,953"
93610,4,2024,Elec- Agricultural,N,457,"12,019,522","26,301"
93610,5,2024,Elec- Agricultural,N,460,"19,853,064","43,159"
93610,6,2024,Elec- Agricultural,N,459,"26,900,635","58,607"
93611,4,2024,Elec- Agricultural,Y,0,0,
93611,5,2024,Elec- Agricultural,Y,0,0,
93611,6,2024,Elec- Agricultural,Y,0,0,
93612,4,2024,Elec- Agricultural,Y,0,0,
93612,5,2024,Elec- Agricultural,Y,0,0,
93612,6,2024,Elec- Agricultural,Y,0,0,
93614,4,2024,Elec- Agricultural,Y,0,0,
93614,5,2024,Elec- Agricultural,Y,0,0,
93614,6,2024,Elec- Agricultural,Y,0,0,
93615,4,2024,Elec- Agricultural,Y,0,0,
93615,5,2024,Elec- Agricultural,Y,0,0,
93615,6,2024,Elec- Agricultural,Y,0,0,
93616,4,2024,Elec- Agricultural,Y,0,0,
93616,5,2024,Elec- Agricultural,Y,0,0,
93616,6,2024,Elec- Agricultural,Y,0,0,
93618,4,2024,Elec- Agricultural,Y,"1,291","8,516,837","6,597"
93618,5,2024,Elec- Agricultural,Y,566,"7,443,913","13,152"
93618,6,2024,Elec- Agricultural,Y,567,"8,270,737","14,587"
93619,4,2024,Elec- Agricultural,Y,0,0,
93619,5,2024,Elec- Agricultural,Y,0,0,
93619,6,2024,Elec- Agricultural,Y,0,0,
93620,4,2024,Elec- Agricultural,Y,0,0,
93620,5,2024,Elec- Agricultural,N,237,"3,482,957","14,696"
93620,6,2024,Elec- Agricultural,N,237,"5,128,949","21,641"
93621,4,2024,Elec- Agricultural,Y,0,0,
93621,5,2024,Elec- Agricultural,Y,0,0,
93621,6,2024,Elec- Agricultural,Y,0,0,
93622,4,2024,Elec- Agricultural,Y,493,"5,999,729","12,170"
93622,5,2024,Elec- Agricultural,N,254,"8,723,305","34,344"
93622,6,2024,Elec- Agricultural,N,252,"13,197,490","52,371"
93624,4,2024,Elec- Agricultural,N,113,"3,285,922","29,079"
93624,5,2024,Elec- Agricultural,N,113,"5,172,548","45,775"
93624,6,2024,Elec- Agricultural,N,113,"6,307,350","55,817"
93625,4,2024,Elec- Agricultural,Y,0,0,
93625,5,2024,Elec- Agricultural,Y,0,0,
93625,6,2024,Elec- Agricultural,Y,0,0,
93626,4,2024,Elec- Agricultural,Y,0,0,
93626,5,2024,Elec- Agricultural,Y,65,"30,168",464
93626,6,2024,Elec- Agricultural,Y,0,0,
93627,4,2024,Elec- Agricultural,Y,0,0,
93627,5,2024,Elec- Agricultural,Y,0,0,
93627,6,2024,Elec- Agricultural,Y,0,0,
93628,4,2024,Elec- Agricultural,Y,0,0,
93628,5,2024,Elec- Agricultural,Y,0,0,
93628,6,2024,Elec- Agricultural,Y,0,0,
93630,4,2024,Elec- Agricultural,N,496,"6,791,371","13,692"
93630,5,2024,Elec- Agricultural,Y,766,"21,053,964","27,486"
93630,6,2024,Elec- Agricultural,N,501,"13,545,794","27,038"
93631,4,2024,Elec- Agricultural,N,478,"2,833,140","5,927"
93631,5,2024,Elec- Agricultural,N,477,"4,993,217","10,468"
93631,6,2024,Elec- Agricultural,N,478,"5,994,872","12,542"
93635,4,2024,Elec- Agricultural,Y,"1,247","20,737,041","16,630"
93635,5,2024,Elec- Agricultural,Y,728,"21,102,292","28,987"
93635,6,2024,Elec- Agricultural,N,276,"6,020,762","21,814"
93636,4,2024,Elec- Agricultural,Y,0,0,
93636,5,2024,Elec- Agricultural,Y,0,0,
93636,6,2024,Elec- Agricultural,Y,0,0,
93637,4,2024,Elec- Agricultural,N,659,"13,797,996","20,938"
93637,5,2024,Elec- Agricultural,N,657,"24,296,868","36,982"
93637,6,2024,Elec- Agricultural,N,652,"31,892,595","48,915"
93638,4,2024,Elec- Agricultural,Y,374,"2,922,418","7,814"
93638,5,2024,Elec- Agricultural,N,311,"7,121,786","22,900"
93638,6,2024,Elec- Agricultural,Y,373,"10,921,559","29,280"
93640,4,2024,Elec- Agricultural,N,129,"1,885,775","14,618"
93640,5,2024,Elec- Agricultural,N,129,"4,705,272","36,475"
93640,6,2024,Elec- Agricultural,N,130,"6,358,606","48,912"
93641,4,2024,Elec- Agricultural,Y,0,0,
93641,5,2024,Elec- Agricultural,Y,0,0,
93641,6,2024,Elec- Agricultural,Y,0,0,
93643,4,2024,Elec- Agricultural,Y,0,0,
93643,5,2024,Elec- Agricultural,Y,0,0,
93643,6,2024,Elec- Agricultural,Y,0,0,
93644,4,2024,Elec- Agricultural,Y,0,0,
93644,5,2024,Elec- Agricultural,Y,0,0,
93644,6,2024,Elec- Agricultural,Y,0,0,
93645,4,2024,Elec- Agricultural,Y,0,0,
93645,5,2024,Elec- Agricultural,Y,0,0,
93645,6,2024,Elec- Agricultural,Y,0,0,
93646,4,2024,Elec- Agricultural,Y,0,0,
93646,5,2024,Elec- Agricultural,Y,0,0,
93646,6,2024,Elec- Agricultural,Y,256,"2,779,569","10,858"
93647,4,2024,Elec- Agricultural,Y,0,0,
93647,5,2024,Elec- Agricultural,Y,728,"5,246,495","7,207"
93647,6,2024,Elec- Agricultural,Y,475,"3,108,693","6,545"
93648,4,2024,Elec- Agricultural,Y,0,0,
93648,5,2024,Elec- Agricultural,Y,0,0,
93648,6,2024,Elec- Agricultural,Y,0,0,
93650,4,2024,Elec- Agricultural,Y,0,0,
93650,5,2024,Elec- Agricultural,Y,0,0,
93650,6,2024,Elec- Agricultural,Y,0,0,
93651,4,2024,Elec- Agricultural,Y,0,0,
93651,5,2024,Elec- Agricultural,Y,0,0,
93651,6,2024,Elec- Agricultural,Y,0,0,
93652,4,2024,Elec- Agricultural,N,38,"455,921","11,998"
93652,5,2024,Elec- Agricultural,Y,0,0,
93652,6,2024,Elec- Agricultural,Y,0,0,
93653,4,2024,Elec- Agricultural,Y,0,0,
93653,5,2024,Elec- Agricultural,Y,0,0,
93653,6,2024,Elec- Agricultural,Y,0,0,
93654,4,2024,Elec- Agricultural,Y,0,0,
93654,5,2024,Elec- Agricultural,Y,865,"10,056,894","11,626"
93654,6,2024,Elec- Agricultural,Y,866,"12,133,237","14,011"
93656,4,2024,Elec- Agricultural,N,204,"6,057,060","29,691"
93656,5,2024,Elec- Agricultural,N,201,"7,130,652","35,476"
93656,6,2024,Elec- Agricultural,N,200,"8,483,364","42,417"
93657,4,2024,Elec- Agricultural,Y,"1,351","6,439,492","4,766"
93657,5,2024,Elec- Agricultural,N,714,"3,831,628","5,366"
93657,6,2024,Elec- Agricultural,N,717,"4,722,376","6,586"
93660,4,2024,Elec- Agricultural,Y,0,0,
93660,5,2024,Elec- Agricultural,Y,0,0,
93660,6,2024,Elec- Agricultural,Y,0,0,
93662,4,2024,Elec- Agricultural,Y,984,"6,959,148","7,072"
93662,5,2024,Elec- Agricultural,N,540,"4,515,883","8,363"
93662,6,2024,Elec- Agricultural,N,537,"5,601,938","10,432"
93667,4,2024,Elec- Agricultural,Y,0,0,
93667,5,2024,Elec- Agricultural,Y,0,0,
93667,6,2024,Elec- Agricultural,Y,0,0,
93668,4,2024,Elec- Agricultural,Y,0,0,
93668,5,2024,Elec- Agricultural,Y,0,0,
93668,6,2024,Elec- Agricultural,Y,0,0,
93670,5,2024,Elec- Agricultural,N,34,"93,252","2,743"
93675,4,2024,Elec- Agricultural,Y,0,0,
93675,5,2024,Elec- Agricultural,Y,0,0,
93675,6,2024,Elec- Agricultural,Y,0,0,
93701,4,2024,Elec- Agricultural,Y,0,0,
93701,5,2024,Elec- Agricultural,Y,0,0,
93701,6,2024,Elec- Agricultural,Y,0,0,
93702,4,2024,Elec- Agricultural,Y,0,0,
93702,5,2024,Elec- Agricultural,Y,0,0,
93702,6,2024,Elec- Agricultural,Y,0,0,
93703,4,2024,Elec- Agricultural,Y,0,0,
93703,5,2024,Elec- Agricultural,Y,0,0,
93703,6,2024,Elec- Agricultural,Y,0,0,
93704,4,2024,Elec- Agricultural,Y,0,0,
93704,5,2024,Elec- Agricultural,Y,0,0,
93704,6,2024,Elec- Agricultural,Y,0,0,
93705,4,2024,Elec- Agricultural,Y,0,0,
93705,5,2024,Elec- Agricultural,Y,0,0,
93705,6,2024,Elec- Agricultural,Y,0,0,
93706,4,2024,Elec- Agricultural,Y,0,0,
93706,5,2024,Elec- Agricultural,Y,708,"9,906,767","13,993"
93706,6,2024,Elec- Agricultural,Y,710,"12,345,768","17,388"
93710,4,2024,Elec- Agricultural,Y,0,0,
93710,5,2024,Elec- Agricultural,Y,0,0,
93710,6,2024,Elec- Agricultural,Y,0,0,
93711,4,2024,Elec- Agricultural,Y,0,0,
93711,5,2024,Elec- Agricultural,Y,0,0,
93711,6,2024,Elec- Agricultural,Y,0,0,
93720,4,2024,Elec- Agricultural,Y,0,0,
93720,5,2024,Elec- Agricultural,Y,0,0,
93720,6,2024,Elec- Agricultural,Y,0,0,
93721,4,2024,Elec- Agricultural,Y,0,0,
93721,5,2024,Elec- Agricultural,Y,0,0,
93721,6,2024,Elec- Agricultural,Y,0,0,
93722,4,2024,Elec- Agricultural,Y,0,0,
93722,5,2024,Elec- Agricultural,Y,0,0,
93722,6,2024,Elec- Agricultural,Y,0,0,
93723,4,2024,Elec- Agricultural,Y,0,0,
93723,5,2024,Elec- Agricultural,Y,0,0,
93723,6,2024,Elec- Agricultural,Y,0,0,
93725,4,2024,Elec- Agricultural,Y,"2,542","15,372,329","6,047"
93725,5,2024,Elec- Agricultural,Y,"1,881","14,658,924","7,793"
93725,6,2024,Elec- Agricultural,Y,"1,884","17,769,912","9,432"
93726,4,2024,Elec- Agricultural,Y,0,0,
93726,5,2024,Elec- Agricultural,Y,0,0,
93726,6,2024,Elec- Agricultural,Y,0,0,
93727,4,2024,Elec- Agricultural,Y,0,0,
93727,5,2024,Elec- Agricultural,Y,0,0,
93727,6,2024,Elec- Agricultural,Y,0,0,
93728,4,2024,Elec- Agricultural,Y,0,0,
93728,5,2024,Elec- Agricultural,Y,0,0,
93728,6,2024,Elec- Agricultural,Y,0,0,
93730,4,2024,Elec- Agricultural,Y,0,0,
93730,5,2024,Elec- Agricultural,Y,0,0,
93730,6,2024,Elec- Agricultural,Y,0,0,
93737,4,2024,Elec- Agricultural,Y,0,0,
93737,5,2024,Elec- Agricultural,Y,0,0,
93737,6,2024,Elec- Agricultural,Y,0,0,
93740,4,2024,Elec- Agricultural,Y,0,0,
93740,5,2024,Elec- Agricultural,Y,0,0,
93740,6,2024,Elec- Agricultural,Y,0,0,
93741,4,2024,Elec- Agricultural,Y,0,0,
93741,5,2024,Elec- Agricultural,Y,0,0,
93741,6,2024,Elec- Agricultural,Y,0,0,
93901,4,2024,Elec- Agricultural,Y,269,"10,978,247","40,811"
93901,5,2024,Elec- Agricultural,Y,158,"13,630,084","86,266"
93901,6,2024,Elec- Agricultural,Y,139,"12,798,314","92,074"
93905,4,2024,Elec- Agricultural,Y,0,0,
93905,5,2024,Elec- Agricultural,Y,0,0,
93905,6,2024,Elec- Agricultural,Y,0,0,
93906,4,2024,Elec- Agricultural,Y,0,0,
93906,5,2024,Elec- Agricultural,Y,0,0,
93906,6,2024,Elec- Agricultural,Y,0,0,
93907,4,2024,Elec- Agricultural,Y,0,0,
93907,5,2024,Elec- Agricultural,Y,110,"1,858,261","16,893"
93907,6,2024,Elec- Agricultural,Y,0,0,
93908,4,2024,Elec- Agricultural,Y,0,0,
93908,5,2024,Elec- Agricultural,Y,0,0,
93908,6,2024,Elec- Agricultural,Y,294,"18,584,736","63,213"
93920,4,2024,Elec- Agricultural,Y,0,0,
93920,5,2024,Elec- Agricultural,Y,0,0,
93920,6,2024,Elec- Agricultural,Y,0,0,
93923,4,2024,Elec- Agricultural,Y,0,0,
93923,5,2024,Elec- Agricultural,Y,0,0,
93923,6,2024,Elec- Agricultural,Y,0,0,
93924,4,2024,Elec- Agricultural,Y,59,"32,151",545
93924,5,2024,Elec- Agricultural,Y,59,"51,642",875
93924,6,2024,Elec- Agricultural,Y,61,"63,864","1,047"
93925,4,2024,Elec- Agricultural,Y,0,0,
93925,5,2024,Elec- Agricultural,Y,0,0,
93925,6,2024,Elec- Agricultural,Y,0,0,
93926,4,2024,Elec- Agricultural,Y,0,0,
93926,5,2024,Elec- Agricultural,Y,0,0,
93926,6,2024,Elec- Agricultural,Y,0,0,
93927,4,2024,Elec- Agricultural,Y,0,0,
93927,5,2024,Elec- Agricultural,Y,0,0,
93927,6,2024,Elec- Agricultural,Y,0,0,
93930,4,2024,Elec- Agricultural,Y,601,"14,034,866","23,353"
93930,5,2024,Elec- Agricultural,Y,537,"20,722,159","38,589"
93930,6,2024,Elec- Agricultural,Y,413,"15,755,929","38,150"
93932,4,2024,Elec- Agricultural,Y,0,0,
93932,5,2024,Elec- Agricultural,Y,0,0,
93932,6,2024,Elec- Agricultural,Y,0,0,
93933,4,2024,Elec- Agricultural,Y,0,0,
93933,5,2024,Elec- Agricultural,Y,0,0,
93933,6,2024,Elec- Agricultural,Y,0,0,
93940,4,2024,Elec- Agricultural,Y,0,0,
93940,5,2024,Elec- Agricultural,Y,0,0,
93940,6,2024,Elec- Agricultural,Y,0,0,
93950,4,2024,Elec- Agricultural,Y,0,0,
93950,5,2024,Elec- Agricultural,Y,0,0,
